"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Kenya","KEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000727","0.00884","0.0344","0.0503","0.114","0.318059713612037","0.619782266151425","1.20777388492125","2.94190286101524","3.0235280420962","3.101900101","3.599999905","4.400000095","5.199999809","6.1","7.2","8.800000191","10.5","13","16.5","16.5878548475992","16.6","17.82710075","19.5","22.6687733618171","24.7227993","26.96290016","29.40589905","32.07040024","34.97622513","",
"Kyrgyz Republic","KGZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.0728","0.205","1.04140114469361","3.00294132719239","2.99926518003089","3.90876626828521","5.09038530732863","10.53380013","12.30690002","14.03","15.69999981","16","16.29999924","17.5","19.79999924","23","28.29999924","30.24699974","40.52619934","50.80530167","62.8","64.1","72","77.11769867","84.1937027","91.04440308","92.0286026","",
"Cambodia","KHM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00584","0.0163","0.032","0.047022640068885","0.0769560555527296","0.226983237666204","0.260570197574002","0.300436644360101","0.317321781089656","0.468400002","0.49","0.51","0.53","1.26","3.099999905","4.94","6","14","6.43319107021405","32.3984517141849","32.9002785437986","65","52.305878224498","56.37590027","60.76269913","65.49079895","68.92549896","68.47530365","",
"Kiribati","KIR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.617","1.21","1.78522547397736","2.33745894837722","2.5","3","3.5","4","4.5","6","7","8.97","9.07","10","10.74680042","11.5","12.25","14.89999962","19.41939926","25.30960083","32.9864006","41.79299927","52.95090103","67.08760071","84.99849701","88","89.44029999","",
"St. Kitts and Nevis","KNA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","1.95","2.26","3.34","4.4","5.86281024037522","7.71472655580319","21.152381758186","22.9697842928439","24.7376775443732","34","38.5","43.5","49.20000076","55.70000076","63","63.20000076","64","64.59999847","65.38179779","66.17310333","66.97389984","67.78440094","68.60479736","69.43499756","70.27529907","74.37159729","75.76229858","76.58950043","76.88400269","",
"Korea, Rep.","KOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0233","0.0461","0.0984","0.25","0.311","0.82","1.62","3.6","6.78","23.6","44.7","56.6","59.4","65.5","72.7","73.5","78.1","78.8","81","81.6","83.7","83.7591201534472","84.07","84.77","87.5568264944747","89.8962557995106","92.8430256796075","95.0694218761004","96.0228595797887","96.157579184239","96.50506052","97.57132698","97.16855335","97.41597478","97.89563777","",
"Kuwait","KWT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0911","0.147","0.203","0.856","2.17","3.05","4.76","6.73139576837536","8.55179243431475","10.2489679289296","22.4029383804612","22.9271120360078","25.92609978","28.79120064","34.79999924","42","50.79999924","61.40000153","65.7690706867398","70.44999695","75.45999908","78.69999695","82","85.59999847","97.9999893344615","99.5988495907557","99.5426764518489","99.10587017","99.7","99.74729919","99.74731125","99.74729919","100",
"Latin America & Caribbean (excluding high income)","LAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2","20.4","23.3","25.9","30.3","34","38.7","42.1","45.1","47.7","53.3","56.4","59.2","62.6","67.9","73.3","75.3","76.6","79.7","81.4","83.6",
"Lao PDR","LAO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.00966","0.0378","0.111044032290124","0.181664460654566","0.267899241309349","0.333912466428616","0.361434490258043","0.850399971","1.16989994","1.64","3.55","6","7","9","10.74769974","12.5","14.26000023","18.20000076","21.87000084","25.51040077","36.27130127","47.03229904","54","62","64.54000092","64.39800262","65.59269714","",
"Lebanon","LBN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0716","0.14","1.24","2.72","5.38","7.95274373635276","6.78321977527715","7","8","9","10.14000034","15","18.74","22.53","30.13999939","43.68000031","52","61.24980164","70.5","73","74","76.11000061","78.18080139","80.90000153","81.48120117","82.0664978","82.65599823","81.46479797","81.7059021","80.63400269","",
"Liberia","LBR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00449","0.0041","0.0113","0.0177027057169472","0.033812227177592","0.0327133071190699","0.0318689345450327","0.0310111848040233","0.551400006","0.529999971","0.551400006","0.529999971","2","2.3","2.5","2.599999905","3.200000048","5.409999847","10","15.69999981","16.29999924","17.27770042","19.89579964","22.91069984","26.38229942","30.38010025","31.22410011","32.23360062","",
"Libya","LBY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.134","0.187042622337565","0.366533175284228","2.24441822165946","2.81451798740855","3.53283816154549","3.91779995","4.301099777","4.72199937850513","9","10.80000019","14","14","15.19999981","16.5","17.76000023","25","35","47.5","47.5","71.40409851","74.35810089","77.438797","80.64720154","82.10469818","81.95449829","",
"St. Lucia","LCA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.306","0.67","0.992","1.3","1.93","5.09048334139327","8.18186395448366","14.6418357746777","20.9824734633424","21.395212362765","21.5675829464215","24.5","27.89999962","30","31","32.5","34","45.865","49.3871994","53.17969894","57.26330185","58.22259903","59.16009903","60.11259842","61.08050156","62.06399918","63.06330109","66.95159912","67.44390106","68.20500183","",
"Latin America & Caribbean","LCN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6","20.7","23.7","26.4","31","34.6","39.3","43","46.1","48.7","54.4","57.5","60.2","63.5","67.8","73.8","75.8","77.1","80","81.7","83.7",
"Least developed countries: UN classification","LDC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","1","1.8","2.2","2.6","3.3","4","4.8","6","8.2","10.7","13.8","16.2","19.5","21.2","24.1","26.1","28.2","29.9","31.4","33.7",
"Low income","LIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.3","2.5","3","3.7","4.3","4.9","5.4","6","6.9","7.9","10","11.4","13.8","16.4","17.6","19","21.2","22","22.5","23.4",
"Liechtenstein","LIE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","36.5152298938015","45.1168526483592","59.4707106749926","58.8096918372148","64.0074481394199","63.37139893","64.21420288","65.0802002","70","75","80","85","89.40769958","93.80000305","95.20999908","96.6411972","98.09390259","99.54660034","","93.14610291","94.34999847","95.56939697","97.88069916","98.13230133","98.2641983","",
"Sri Lanka","LKA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00277","0.00548","0.0545","0.162","0.296","0.348","0.647410010940963","0.793821864362622","1.05042270585318","1.45858022842408","1.44615998041486","1.792000055","2.53756612897332","3.88","4.824500084","5.868500233","6.912399769","7.956399918","9.00039959","10.04440022","10.5000026214106","15.26249981","22.19","25.07550049","28.33620071","32.02090073","36.18473435","44.45308724","48.3","51.2","54.59","",
"Lower middle income","LMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","4.4","5.6","6.4","7.5","10.1","12.2","13.6","15.2","17.2","19.5","21.9","24.4","27.2","33.4","42.5","47.4","52.3","55.4","58.9","62.9",
"Low & middle income","LMY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00285","0.00558","0.011","0.0538","0.211806070361977","0.261150063093855","1.08394313737534","1.53249659019509","2.17552433931097","2.580199957","2.97970818724486","3.44543125970873","3.58","3.72","3.859999895","7","10","15","22","25","32.4538569477365","39","40.79999924","42.301733569273","43.65750122","45.05670166","48.06959915","48.98590088","51.79660034","",
"Late-demographic dividend","LTE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.277","0.978","1.97","2.92","6.42706749477765","7.17935699381369","17.69","25.91","31.23","36.22","43.9","49.9","55.22","59.76","62.12","63.6399774002179","67.2299893276414","68.4529","72.1335378644566","71.3780590101754","74.3766455618662","77.6152565124514","79.7225827680518","81.5818683764046","83.05554724","86.93054425","87.72420219","88.50287484","89.16116293","",
"Luxembourg","LUX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.153","0.302","0.496","1.59","5.55","7.14","11.7","17.4","22.8873279731211","36.163422506306","39.84","54.55","65.88","70","72.51","78.92","82.23","87.31","90.62","90.0298585646936","91.9499237417387","93.7765","94.6702052774766","96.3767141704759","98.1366986657616","97.3629603241751","97.061298705829","97.120635693272","98.45962893","98.66086333","98.24203749","99.34785707","98.7606147","99.12902211",
"Latvia","LVA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.813","2.05","3.32","4.39","6.31906208267861","7.21934580836289","21.94","26.98","38.58","46","53.63","59.17","63.41","66.84","68.42","69.7499545592245","73.1199437663748","75.2344","75.8261041383556","79.2005829239344","79.8420977843089","80.1140770037369","83.5771748630956","86.13545644343","88.89796078","91.17964988","91.03009059","92.18791291","92.70757011","",
"Macao SAR, China","MAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.037","0.28","0.727","2.36","7","9.21","13.6085897418451","22.5212167700561","25.1718801643395","25.7421239826498","31.4840973824121","34.86289978","46.4","47.32699966","49.24","54","55.198","60.2036967182195","61.31","65.8","69.7809492200465","77.6001318608868","81.6429854646415","83.1740890688259","83.7940896091516","86.4679257062588","87.46230316","88.46810492","89.48549652","89.82640076","89.82640076","",
"St. Martin (French part)","MAF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00371","0.00568","0.0216","0.142","0.176","0.693791244805455","1.37143810096418","2.37325319241544","3.35336668122363","11.6079347729582","15.0844445240204","19.7711915653115","21.5","33.1","41.3","52","46.107482597","55.4160531914894","56","56.7746379160074","57.0799993486116","58.271236420398","61.7622120123071","64.8038651924043","84.1203630467602","84.12036305","88.13031937","89.9","91","91.2","",
"Monaco","MCO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","42.1848634460346","46.6461423640265","48.0471171729696","49.4911689195459","52.4901966838546","55.46480179","61.47600174","64.37770081","67.25","70.1","75","80.30000305","87","90.69999695","92.40000153","93.36329651","95.20819855","97.0530014","","98","98.57080078","99.07759857","98.75189972","98.87049866","99.04489899","",
"Moldova","MDA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.000825","0.00346","0.00464","0.0281","0.261","0.601","1.28284641670022","1.48781295215565","3.78724279887342","7.40754458415897","10.629390841654","14.6302704551796","19.6206477051634","20.45","23.39","27.5","29.68000031","32.06999969","34.65000153","37.43999863","66.9999982002077","69.0000044661932","70.9999991066624","71.76709747","72.54239655","73.32610321","74.11830139","74.91899872","74.91899872","76.50330353","77.3687973","",
"Madagascar","MDG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0037","0.0143","0.0626","0.169","0.196394691006341","0.222511586178292","0.339720154596142","0.423252419277809","0.525353654946669","0.567700028","0.607599974","0.649999976","1.649999976","1.629999995","1.700000048","1.899999976","2.299999952","3","3.700000048","4.173999786","4.713699818","6.406000137","7.747799873","9.379400253","11.35470009","13.74590015","17.81170082","18.24080086","18.67790031","",
"Maldives","MDV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.227","0.309","0.57","1.12","2.2038729393788","3.61729064930367","5.3477651689359","5.97659284988557","6.58825487530861","6.86960506696215","11.0363527828647","16.3","23.2","24.8","26.53","34","38.93009949","44.09999847","49.27999878","54.4620018","59.47750092","64.95500183","70.93689728","77.46970367","79.09780121","81.95760345","83.91189054","84.55290222","85.23999786","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","9.6","11.7","14.1","16.1","18.3","20.1","22.4","25.2","28.7","31.8","35","39.7","42.3","46","50.6","54.2","57.8","59.5","61.5","63.7",
"Mexico","MEX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00588","0.0173","0.0283","0.0433","0.103","0.2","0.627","1.27","1.86","5.08138415338066","7.0380231165045","11.9","12.9","14.1","17.20999908","19.52000046","20.81","21.71","26.34","31.05","37.1762954125184","39.75","43.46","44.3856962723411","57.4310429923633","59.5404459967255","53.0317886110982","56.6595667981289","69.6321092705209","71.49017499","75.62650476","78.63217894","81.18318755","83.12233799","",
"Marshall Islands","MHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0371","","","0.966","1.53427179624871","1.7066140776699","2.33544457522934","2.5697503671072","3.59977681383754","3.8787023977433","3.79559021427832","3.950000048","4.599999905","5.599999905","7","10","12.5","14","16.79999924","19.28240013","29.78779984","38.70119858","43.88249969","49.75749969","56.41910172","63.97259903","64.26719666","64.07589722","65.915802","",
"Middle income","MIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0407","0.076","0.504","1","1.5","2.48556631640066","3.46818460849398","17.33","19.07","24.44","26.45000076","28.62","36.29999924","46.04","51.77","51.9","56.7","57.449947312961","65.24","68.0584815397496","70.3802030766689","72.1568144676058","74.5168241807954","79.1677551850871","81.4128827618364","81.40553811","81.873703","83.85030365","88.5","93.6","93.1",
"Mali","MLI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00206","0.0101","0.0198","0.0609","0.142545755049184","0.185897413256084","0.2270455784917","0.310364443230575","0.432819639900985","0.507099986","0.729600012","0.81","1.57","1.799999952","2","2.2","2.799999952","3.5","7","10.32999992","14","18.89999962","21.39999962","24.96030045","29.11300087","33.95650101","35.19919968","36.03879929","36.80149841","",
"Malta","MLT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.225","1.05","3.92","6.5","7.76","13.1137087111024","17.8778483243348","28.92","31.64","34.62","41.24","40.41","46.9","50.08","58.86","63","68.0198237885462","68.1998742928975","68.9138","73.1141157845193","75.9600189752747","78.0751488032182","81.0119110762945","81.6580442928014","85.7785963798031","86.85876183","87.46977742","91.54062209","92.07266941","93.86029816","",
"Myanmar","MMR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.000152","","0.000289277380848561","0.00042649350636189","0.0240641491408465","0.024337392002823","0.065200001","0.18204833106115","0.217128445069958","0.22","0.219999999","0.25","0.98","1.399999976","1.799999952","7.400000095","10.89999962","16","23.621081950267","29.37899971","36.54050064","45.4477005","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","8.4","9.7","11.7","13.5","15.5","16.9","18.7","21.3","24.7","27.6","30.8","34.8","37.6","41.5","46.4","50.2","54.1","55.9","58","0",
"Montenegro","MNE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3500686036232","27.10000038","28.89999962","30.79999924","32.90000153","35.09999847","37.5","35.6115412460109","56.8387825490631","60.31","63.8868840056697","68.1197860085679","69.8816468416779","71.2723325399382","71.5171004874886","73.4766657478691","77.60879306","82.21969752","88.22192026","88.5515976","88.88258428","",
"Mongolia","MNG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00881","0.0182","0.113","0.146","0.508","1.25565200358112","1.65323823906982","2.0395726034818","","","9","9","9","9.800000191","10","10.2","12.4999911084745","16.4","17.699984237","19.9424474349209","22.5000041337688","22.2657705007562","23.71430016","47.1300018848989","51.079994082603","62.50002848","81.60682285","81.07720184","83.74320221","85.12349701","",
"Northern Mariana Islands","MNP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00304","0.0118","0.0202","0.0563","0.109592530041641","0.160031946644069","0.259612611253739","0.419538843913707","0.679447835392438","0.854399979","0.842954488044236","0.91","1.56","2.68","4.17","4.599999905","5","5.5","6","6.5","7","7.7963266079129","10.89999962","12.47929955","14.28740025","16.35759926","18.96220016","19.94560051","20.52729988","",
"Mauritania","MRT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00417","0.0406","0.118","0.192031462434805","0.261448551967195","0.363229414608579","0.424004895843197","0.481470438230954","0.670000017","0.979700029","1.433599949","1.870000005","2.279999971","4","4.5","5","6.199999809","11.80000019","17.60000038","19.23279953","21.01720047","22.96699905","25.0977993","29.90649986","35.63660049","42.46450043","44.95629883","45.77939987","",
"Mauritius","MUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.184","0.476","2.57","4.65","7.28153511499385","8.78090401892036","10.252624671916","12.1871062041308","13.6890885885342","15.1722002","16.7","20.22","21.81","22.51","28.33","34.95000076","35.42","40.116825135","44.8032753683379","50.1393184766711","52.19129944","55.4032403002657","58.596169704299","61.7299551453346","67.73290684","71.59999847","75.5","79.5","73.30793533","",
"Malawi","MWI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.00467","0.0181","0.0873","0.126780944756387","0.164020725330811","0.21509472652259","0.278815116302304","0.347505334967577","0.384499997","0.425099999","0.965864736553132","0.7","1.07","2.26","3.33","4.350599766","5.050000191","5.829999924","6","6.300000191","7","8.798299789","11.05860043","13.89949989","15.30300045","16.84830093","17.98810346","18.96159935","",
"Malaysia","MYS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.00105","0.0255","0.0996","0.146","0.852","2.31","6.75","12.3","21.3847311644538","26.6959725007084","32.3382043389359","34.9711523397291","42.2522656295248","48.6291702459839","51.6379889864403","55.7","55.8","55.9","56.3","61","65.8","57.05751226","63.6654258813225","71.0640678111957","78.7883099275229","80.1404790103961","81.2010486181174","84.1871450078281","89.55501192","96.7514278","97.3986404","97.69272633","98.0206059","",
"North America","NAC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3","69.3","74.8","74.3","71.9","72.5","71","75.5","72.8","74.4","76.1","86.1","87.8","89.1","89.7","90.5","91.5","92.6","93.3","94.4","95.6",
"Namibia","NAM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00617","0.00903","0.0588","0.287","0.336","1.64473954726899","2.41697944170998","2.63369976876116","3.35983988553801","3.8047156152631","4.010000229","4.39887064732726","4.83561077833704","5.32900377208954","6.5","11.6","12","12.94139957","13.89999962","14.84000015","25.68790054","31.0333004","36.83739853","42.8207016","49.77590179","57.8608017","60.25999832","62.99720001","63.69549942","64.87460327","",
"New Caledonia","NCL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00518","0.253","0.989","1.94","5.69","13.9395488232698","18.2371097828416","22.389797417113","26.4083344703588","30.2980462088488","32.3590147531561","33.5157146807209","35.05","34.51","33.99","42","50","58","66","70","74.00175279141","","82.0058408035186","","","","","","","","",
"Niger","NER","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00104","0.00201","0.00291","0.0281","0.0362612938065891","0.10518543139701","0.127152468779619","0.155698703668983","0.189933733703092","0.221300006","0.294","0.390399992","0.7","0.76","0.829999983","0.9","1.049999952","1.149999976","1.24867568902241","2.476200104","4.322800159","10.2243115586561","10.74180031","11.28549957","11.85680008","12.45689964","13.08749962","12.98079967","15.55760002","",
"Nigeria","NGA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00883","0.0172","0.0252","0.041","0.0640808079494101","0.089901370457273","0.320461975542327","0.558576244860521","1.28613764134527","3.54915571796492","5.54503608300536","6.769999981","8","9.300000191","11.5","13.80000019","16.10000038","19.10000038","21","22.51420021","24.13750076","25.87789917","27.74370003","29.74410057","31.88879967","35.50979996","39.14720154","40.06399918","41.21139908","",
"Nicaragua","NIC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0132","0.03","0.0841","0.206","0.304","0.498","0.980216486692385","1.44879942820716","1.71472958428668","1.88041253242301","2.32066460863941","2.566400051","2.8055730627337","3.900000095","5.300000191","7.300000191","10","10.6","13.5","15.5","17.60000038","19.70429993","24.57180023","30.39999962","33.9129982","39.01079941","44.87490082","51.62039948","59.38000107","60.30120087","61.39550018","",
"Netherlands","NLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.334","0.531","1.32","1.97","3.26","6.47","9.65","14.1","22.2","39.2","43.984351373138","49.3730621073123","61.29","64.35","68.52","81","83.7","85.82","87.42","89.63","90.72","91.4199957622284","92.859992359525","93.9564","91.6666666666667","91.7241379310345","90.4109589041096","93.1972789115646","91.8918918918919","93.2885906040269","91.33333333","92.05298013","92.51968504","97.00680272","97.00679779","",
"Norway","NOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707","1.41","2.22","2.78","4.15","6.42","18.3","20.4","22.6","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.4899826515194","94.6499780533304","95.0534","96.3005098242892","96.810325691365","97.2982036675068","96.3576012951191","96.4916579887094","98.0000043853142","94.60755647","99.0000036","98.99997764","99.00000258","99","",
"Nepal","NPL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000925","0.00451","0.022","0.0644","0.147","0.204651683653029","0.240015303375743","0.312956060108532","0.382810917017044","0.449843651215974","0.82655126590551","1.14138916388191","1.41","1.73","1.97","7.93","9","11.14929962","13.30000019","15.43999958","17.58160019","20.70000076","24.3","28.60000038","33.33660126","36.96530151","40.98910141","45.45080185","45.80680084","46.32189941","",
"Nauru","NRU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","2.98715523250025","","","","","","","","","","54","","","","","","62.38510132","","74.73789978","77.46659851","80.29499817","83.22660065","83.03970337","83.01170349","",
"New Zealand","NZL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.286","0.631","3.17","4.88","8.04","14.6","31.6","41.5","47.3795565432096","53.2410152941279","59.0807532812931","60.9625398663824","61.8476278106481","62.72019958","69","69.76000214","72.02999878","79.7","80.45999908","81.23000336","81.644470179502","82.77999878","84","85.19999695","86.5","87.69999695","89","89.86370087","90.92099762","91.99060059","93.07289886","93.32610321","93.51930237","",
"OECD members","OED","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.44","0.863","2.52","3.52042141651097","5.89384152148671","6.87339603918545","7.25574294536556","6.75885217024525","6.683599949","8.299699783","16.68","20","26.79999924","35.8278","48","60","66.45","70.22000122","73.52999878","76.8453904741456","80.18560028","85.5","90.25939941","95.23229321","95.23880005","95.24530029","95.25170135","95.25174678","",
"Other small states","OSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
